   0.0000000000000000        0.0000000000000000       0.0d0
   1.0000000000000000E-003   1.4016040208828178E-006   2.3360067014713628E-004
   2.0000000000000000E-003   5.6061430013028778E-006   4.6717858344190650E-004
   3.0000000000000001E-003   1.2612810609943123E-005   7.0071170055239563E-004
   4.0000000000000001E-003   2.2420272577447405E-005   9.3417802406030846E-004
   5.0000000000000001E-003   3.5026667147572924E-005   1.1675555715857642E-003
   6.0000000000000001E-003   5.0429606116404477E-005   1.4008223921223464E-003
   7.0000000000000001E-003   6.8626175926787505E-005   1.6339565696854167E-003
   8.0000000000000002E-003   8.9612939470483011E-005   1.8669362389683961E-003
   9.0000000000000011E-003   1.1338593725427567E-004   2.0997395787828825E-003
   1.0000000000000000E-002   1.3994069030316518E-004   2.3323448383860863E-003
   1.0999999999999999E-002   1.6927220055638645E-004   2.5647303114604007E-003
   1.2000000000000000E-002   2.0137495301717566E-004   2.7968743474607728E-003
   1.3000000000000001E-002   2.3624291982907926E-004   3.0287553824240926E-003
   1.4000000000000000E-002   2.7386956158923002E-004   3.2603519236813097E-003
   1.4999999999999999E-002   3.1424783142966885E-004   3.4916425714407650E-003
   1.6000000000000000E-002   3.5737017867479509E-004   3.7226060278624487E-003
   1.7000000000000001E-002   4.0322855009357702E-004   3.9532210793487938E-003
   1.8000000000000002E-002   4.5181439469710994E-004   4.1834666175658321E-003
   1.9000000000000000E-002   5.0311866934877160E-004   4.4133216609541373E-003
   2.0000000000000000E-002   5.5713184233451539E-004   4.6427653527876282E-003
   2.1000000000000001E-002   6.1384389721525672E-004   4.8717769620258465E-003
   2.1999999999999999E-002   6.7324433900846998E-004   5.1003359015793183E-003
   2.3000000000000000E-002   7.3532219691271178E-004   5.3284217167587807E-003
   2.4000000000000000E-002   8.0006603314365752E-004   5.5560141190531768E-003
   2.5000000000000001E-002   8.6746394839839905E-004   5.7830929893226595E-003
   2.6000000000000002E-002   9.3750358477718751E-004   6.0096383639563289E-003
   2.7000000000000000E-002   1.0101721350494696E-003   6.2356304632683306E-003
   2.8000000000000001E-002   1.0854563475449944E-003   6.4610496877678236E-003
   2.9000000000000001E-002   1.1633425359786687E-003   6.6858766435555668E-003
   2.9999999999999999E-002   1.2438165820493775E-003   6.9100921224965420E-003
   3.1000000000000000E-002   1.3268639454125360E-003   7.1336771258738493E-003
   3.2000000000000001E-002   1.4124696717402320E-003   7.3566128736470412E-003
   3.3000000000000002E-002   1.5006184017497498E-003   7.5788808169179279E-003
   3.4000000000000002E-002   1.5912943755503990E-003   7.8004626252470531E-003
   3.5000000000000003E-002   1.6844814420199489E-003   8.0213402000949945E-003
   3.6000000000000004E-002   1.7801630708007873E-003   8.2414956981517913E-003
   3.6999999999999998E-002   1.8783223551524092E-003   8.4609115096955373E-003
   3.7999999999999999E-002   1.9789420227511070E-003   8.6795702752241535E-003
   3.9000000000000000E-002   2.0820044465178563E-003   8.8974548996489586E-003
   4.0000000000000001E-002   2.1874916544666607E-003   9.1145485602777531E-003
   4.1000000000000002E-002   2.2953853352798812E-003   9.3308346962596798E-003
   4.2000000000000003E-002   2.4056668486769892E-003   9.5462970185594808E-003
   4.3000000000000003E-002   2.5183172413324366E-003   9.7609195400482039E-003
   4.3999999999999997E-002   2.6333172528610321E-003   9.9746865638675446E-003
   4.4999999999999998E-002   2.7506473166841678E-003   1.0187582654385807E-002
   4.5999999999999999E-002   2.8702875786949917E-003   1.0399592676431129E-002
   4.7000000000000000E-002   2.9922179019939159E-003   1.0610701780120269E-002
   4.8000000000000001E-002   3.1164178802384635E-003   1.0820895417494664E-002
   4.9000000000000002E-002   3.2428668502444049E-003   1.1030159354572805E-002
   5.0000000000000003E-002   3.3715438894208714E-003   1.1238479631402903E-002
   5.1000000000000004E-002   3.5024151060711051E-003   1.1445801000232368E-002
   5.2000000000000005E-002   3.6354837981322371E-003   1.1652191660680244E-002
