    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.1000000000E+01
    0.2000000000E+01    0.2000145433E+01
    0.3000000000E+01    0.3000273243E+01
    0.4000000000E+01    0.4000410765E+01
    0.5000000000E+01    0.5000474827E+01
    0.6000000000E+01    0.6000597218E+01
    0.7000000000E+01    0.7000779163E+01
    0.8000000000E+01    0.8000988990E+01
    0.9000000000E+01    0.9001279278E+01
    0.1000000000E+02    0.1000151105E+02
    0.1100000000E+02    0.1100147381E+02
    0.1200000000E+02    0.1200165783E+02
    0.1300000000E+02    0.1300198134E+02
    0.1400000000E+02    0.1400215370E+02
    0.1500000000E+02    0.1500260254E+02
    0.1600000000E+02    0.1600302162E+02
    0.1700000000E+02    0.1700343367E+02
    0.1800000000E+02    0.1800376917E+02
    0.1900000000E+02    0.1900406410E+02
    0.2000000000E+02    0.2000452396E+02
    0.2100000000E+02    0.2100500891E+02
    0.2200000000E+02    0.2200544074E+02
    0.2300000000E+02    0.2300564204E+02
    0.2400000000E+02    0.2400589386E+02
    0.2500000000E+02    0.2500623430E+02
    0.2600000000E+02    0.2600668862E+02
    0.2700000000E+02    0.2700722250E+02
    0.2800000000E+02    0.2800775367E+02
    0.2900000000E+02    0.2900853676E+02
    0.3000000000E+02    0.3000885874E+02
    0.3100000000E+02    0.3100933448E+02
    0.3200000000E+02    0.3200960284E+02
    0.3300000000E+02    0.3301006875E+02
    0.3400000000E+02    0.3401067710E+02
    0.3500000000E+02    0.3501154533E+02
    0.3600000000E+02    0.3601297500E+02
    0.3700000000E+02    0.3701488234E+02
    0.3800000000E+02    0.3801686327E+02
    0.3900000000E+02    0.3901872509E+02
    0.4000000000E+02    0.4002047172E+02
    0.4100000000E+02    0.4102209742E+02
    0.4200000000E+02    0.4202386110E+02
    0.4300000000E+02    0.4302506789E+02
    0.4400000000E+02    0.4402549827E+02
    0.4500000000E+02    0.4502478496E+02
    0.4600000000E+02    0.4602566840E+02
    0.4700000000E+02    0.4702606347E+02
    0.4800000000E+02    0.4802552800E+02
    0.4900000000E+02    0.4902272960E+02
